upload_date,inquiry
2016-10-21,1950
2016-10-21,1878
2016-10-21,2889
2016-10-21,1309
2016-10-21,2314
2016-10-21,2335
2016-10-21,1916
2016-10-21,1698
2016-10-21,2833
2016-10-21,1380
2016-10-21,2024
2016-10-21,4638
2016-10-21,1070
2016-10-20,1485
2016-10-20,2117
2016-10-20,1975
2016-10-20,3715
2016-10-20,1480
2016-10-20,1136
2016-10-19,2024
2016-10-19,1262
2016-10-19,1225
2016-10-19,2169
2016-10-19,2288
2016-10-19,2113
2016-10-19,1228
2016-10-19,1474
2016-10-19,1441
2016-10-19,1059
2016-10-19,1511
2016-10-18,1861
2016-10-18,3686
2016-10-18,3263
2016-10-18,1972
2016-10-18,1141
2016-10-17,1959
2016-10-17,1490
2016-10-17,1523
2016-10-17,1094
2016-10-17,1328
2016-10-14,2678
2016-10-14,2557
2016-10-14,1411
2016-10-14,1336
2016-10-14,2751
2016-10-14,1480
2016-10-14,1165
2016-10-13,1713
2016-10-13,2844
2016-10-13,1480
2016-10-13,2241
2016-10-13,2078
2016-10-13,1911
2016-10-13,3075
2016-10-13,1713
2016-10-13,1393
2016-10-13,1326
2016-10-12,2116
2016-10-12,2532
2016-10-12,2233
2016-10-11,2234
2016-10-11,1829
2016-10-11,2083
2016-10-11,1822
2016-10-11,1640
2016-10-11,1645
2016-10-11,1763
2016-10-11,1891
2016-10-11,2049
2016-10-11,1418
2016-10-10,3196
2016-10-10,4490
2016-10-10,1814
2016-10-10,2249
2016-10-10,4091
2016-10-10,2751
2016-10-10,2227
2016-10-10,3690
2016-10-10,1441
2016-10-10,1658
2016-10-10,1652
2016-10-10,2443
2016-10-10,1701
2016-10-10,1548
2016-10-10,1992
2016-10-10,2486
2016-10-10,2597
2016-10-07,2242
2016-10-07,2701
2016-10-07,2529
2016-10-07,3588
2016-10-07,1869
2016-10-07,1777
2016-10-07,1489
2016-10-06,1990
2016-10-06,2866
2016-10-06,3327
2016-10-06,1994
2016-10-06,1926
2016-10-06,2031
2016-10-06,2122
2016-10-06,2527
2016-10-06,1912
2016-10-06,1938
2016-10-06,1712
2016-10-06,2731
2016-10-05,1933
2016-10-05,2016
2016-10-05,1970
2016-10-05,2287
2016-10-05,2596
2016-10-05,2974
2016-10-05,1811
2016-10-04,1887
2016-10-04,2412
2016-10-04,2610
2016-10-04,3030
2016-10-04,2078
2016-10-04,2079
2016-10-04,2474
2016-10-04,1424
2016-10-04,1642
2016-10-04,1499
2016-10-04,1866
2016-10-04,1450
2016-10-04,2541
2016-09-30,2583
2016-09-30,2849
2016-09-30,3269
2016-09-30,4865
2016-09-30,2530
2016-09-30,3491
2016-09-30,2423
2016-09-30,2029
2016-09-29,2098
2016-09-29,2857
2016-09-29,2522
2016-09-29,2390
2016-09-29,1882
2016-09-29,2446
2016-09-29,1987
2016-09-29,3299
2016-09-29,2694
2016-09-29,2156
2016-09-29,2237
2016-09-29,1897
2016-09-29,2394
2016-09-29,1803
2016-09-29,1725
2016-09-29,1576
2016-09-29,2476
2016-09-28,2872
2016-09-28,1709
2016-09-28,8112
2016-09-28,2527
2016-09-28,2425
2016-09-28,2741
2016-09-28,2469
2016-09-28,1914
2016-09-28,1356
2016-09-28,2465
2016-09-28,1851
2016-09-28,4157
2016-09-28,1928
2016-09-28,2211
2016-09-27,2483
2016-09-27,2001
2016-09-27,2998
2016-09-27,2561
2016-09-27,1947
2016-09-27,1924
2016-09-27,2035
2016-09-27,1738
2016-09-27,1979
2016-09-27,2020
2016-09-26,3091
2016-09-26,2150
2016-09-26,2655
2016-09-26,2300
2016-09-26,1658
2016-09-26,1890
2016-09-26,1572
2016-09-26,1630
2016-09-23,2232
2016-09-23,6662
2016-09-23,2750
2016-09-23,1795
2016-09-23,1978
2016-09-23,1884
2016-09-23,1745
2016-09-23,1847
2016-09-23,1837
2016-09-22,2047
2016-09-22,4407
2016-09-22,2379
2016-09-22,1708
2016-09-22,1840
2016-09-22,2125
2016-09-22,2028
2016-09-22,2042
2016-09-22,1979
2016-09-21,3044
2016-09-21,2967
2016-09-21,2646
2016-09-21,2922
2016-09-21,3237
2016-09-21,2618
2016-09-21,3937
2016-09-21,2703
2016-09-21,4879
2016-09-21,2499
2016-09-21,1921
2016-09-21,1587
2016-09-21,1652
2016-09-21,1759
2016-09-21,1637
2016-09-21,2683
2016-09-21,1849
2016-09-20,1964
2016-09-20,1899
2016-09-20,2496
2016-09-20,2455
2016-09-20,3431
2016-09-20,1706
2016-09-20,2106
2016-09-20,2475
2016-09-20,1668
2016-09-20,1567
2016-09-20,1818
2016-09-20,1622
2016-09-20,1856
2016-09-20,1662
2016-09-20,1971
2016-09-19,2511
2016-09-19,2022
2016-09-19,2623
2016-09-19,2178
2016-09-19,2026
2016-09-19,1687
2016-09-19,1873
2016-09-19,1977
2016-09-19,1999
2016-09-13,3334
2016-09-13,3984
2016-09-13,2439
2016-09-13,7890
2016-09-13,2841
2016-09-13,2681
2016-09-13,2510
2016-09-13,3736
2016-09-13,2862
2016-09-13,2959
2016-09-13,2889
2016-09-13,3417
2016-09-13,2389
2016-09-12,2488
2016-09-12,2517
2016-09-12,2760
2016-09-12,3421
2016-09-12,1992
2016-09-12,2744
2016-09-12,2028
2016-09-12,3209
2016-09-12,2838
2016-09-12,3739
2016-09-12,2335
2016-09-12,2506
2016-09-12,2126
2016-09-09,2625
2016-09-09,1970
2016-09-09,4111
2016-09-09,3617
2016-09-09,2268
2016-09-09,1747
2016-09-09,1866
2016-09-09,2467
2016-09-09,2014
2016-09-08,2855
2016-09-08,1908
2016-09-08,3287
2016-09-08,1959
2016-09-08,5100
2016-09-08,4399
2016-09-08,2369
2016-09-08,2163
2016-09-07,2049
2016-09-07,2422
2016-09-07,2888
2016-09-07,3642
2016-09-07,2582
2016-09-07,2532
2016-09-07,2022
2016-09-07,2155
2016-09-07,1893
2016-09-07,3484
2016-09-06,3105
2016-09-06,2778
2016-09-06,2397
2016-09-06,1906
2016-09-06,2018
2016-09-06,2738
2016-09-06,2339
2016-09-06,1917
2016-09-06,1916
2016-09-06,2089
2016-09-06,1686
2016-09-06,1739
2016-09-06,1845
2016-09-06,2911
2016-09-06,2896
2016-09-06,1629
2016-09-06,5175
2016-09-06,2055
2016-09-06,1643
2016-09-06,2060
2016-09-06,4772
2016-09-06,1838
2016-09-05,3532
2016-09-05,2910
2016-09-05,3290
2016-09-05,1708
2016-09-05,3678
2016-09-05,2333
2016-09-05,1656
2016-09-05,1725
2016-09-05,1696
2016-09-05,1706
2016-09-05,2171
2016-09-05,2126
2016-09-02,2986
2016-09-02,2506
2016-09-02,2439
2016-09-02,3175
2016-09-02,1999
2016-09-01,3111
2016-09-01,3487
2016-09-01,2094
2016-09-01,2180
2016-09-01,4792
2016-09-01,1845
2016-09-01,2232
2016-09-01,3794
2016-09-01,2037
2016-08-31,2321
2016-08-31,3201
2016-08-31,3867
2016-08-31,2247
2016-08-31,2028
2016-08-31,1537
2016-08-31,2133
2016-08-31,3888
2016-08-31,1416
2016-08-31,1777
2016-08-31,2330
2016-08-31,1637
2016-08-30,4158
2016-08-30,3443
2016-08-30,3312
2016-08-30,2294
2016-08-30,1942
2016-08-30,1927
2016-08-30,1934
2016-08-29,4283
2016-08-29,1943
2016-08-29,1892
2016-08-29,1992
2016-08-29,2076
2016-08-26,4870
2016-08-26,5477
2016-08-26,3458
2016-08-26,7336
2016-08-26,2076
2016-08-26,2277
2016-08-26,3131
2016-08-26,3680
2016-08-26,1958
2016-08-26,1945
2016-08-25,2592
2016-08-25,2317
2016-08-25,4475
2016-08-25,3134
2016-08-25,3374
2016-08-25,3257
2016-08-25,1878
2016-08-25,2396
2016-08-25,2160
2016-08-25,2145
2016-08-25,1525
2016-08-24,3375
2016-08-24,3447
2016-08-24,1981
2016-08-24,3805
2016-08-24,2686
2016-08-24,2388
2016-08-24,3184
2016-08-24,2419
2016-08-24,1703
2016-08-23,2223
2016-08-23,3248
2016-08-23,2877
2016-08-23,11783
2016-08-23,2472
2016-08-23,1405
2016-08-23,3274
2016-08-23,2746
2016-08-23,2070
2016-08-23,1719
2016-08-22,4328
2016-08-22,2967
2016-08-22,1699
2016-08-22,3658
2016-08-22,1881
2016-08-22,2406
2016-08-22,1648
2016-08-22,1449
2016-08-22,2941
2016-08-22,1767
2016-08-19,1871
2016-08-19,1961
2016-08-19,2612
2016-08-19,2218
2016-08-19,1642
2016-08-18,2948
2016-08-18,3181
2016-08-18,2549
2016-08-18,2218
2016-08-18,3070
2016-08-18,10585
2016-08-17,9160
2016-08-17,2607
2016-08-17,2210
2016-08-17,1691
2016-08-17,2027
2016-08-17,2204
2016-08-16,3581
2016-08-16,1911
2016-08-16,1581
2016-08-16,1819
2016-08-16,1743
2016-08-12,3279
2016-08-12,2954
2016-08-12,10657
2016-08-12,3528
2016-08-12,7802
2016-08-12,8926
2016-08-12,2469
2016-08-11,4061
2016-08-11,2383
2016-08-11,2384
2016-08-11,3170
2016-08-10,1916
2016-08-10,1968
2016-08-10,2943
2016-08-10,2224
2016-08-10,1676
2016-08-10,1895
2016-08-10,2731
2016-08-09,1685
2016-08-09,1817
2016-08-09,2310
2016-08-09,1944
2016-08-09,2848
2016-08-09,2072
2016-08-09,1659
2016-08-09,1840
2016-08-09,1546
2016-08-09,2574
2016-08-09,3130
2016-08-08,2666
2016-08-08,8984
2016-08-08,10387
2016-08-08,9904
2016-08-08,1687
2016-08-08,2460
2016-08-08,1415
2016-08-08,8916
2016-08-08,1434
2016-08-05,3598
2016-08-05,1853
2016-08-05,3149
2016-08-05,9670
2016-08-05,4467
2016-08-05,1438
2016-08-05,2021
2016-08-04,1977
2016-08-04,2069
2016-08-04,1372
2016-08-04,1626
2016-08-03,3130
2016-08-03,3452
2016-08-03,1871
2016-08-03,2911
2016-08-03,1708
2016-08-03,2997
2016-08-03,4800
2016-08-03,2466
2016-08-02,1728
2016-08-02,1297
2016-08-02,1754
2016-08-02,2036
2016-08-02,1489
2016-08-02,1662
2016-08-02,1571
2016-08-02,1202
2016-08-02,1485
2016-08-02,1898
2016-08-02,1033
2016-08-02,1884
2016-08-01,2639
2016-08-01,1932
2016-08-01,1453
2016-08-01,2015
2016-08-01,8702
2016-08-01,10029
2016-08-01,1355
2016-08-01,1790
2016-08-01,2635
2016-07-29,6722
2016-07-29,1964
2016-07-29,1948
2016-07-29,2358
2016-07-29,1441
2016-07-29,1848
2016-07-29,1876
2016-07-28,1845
2016-07-28,2426
2016-07-28,1358
2016-07-27,1747
2016-07-27,2056
2016-07-27,12986
2016-07-27,3507
2016-07-27,2228
2016-07-27,2864
2016-07-27,3210
2016-07-27,1650
2016-07-27,1259
2016-07-26,2229
2016-07-26,1669
2016-07-26,2168
2016-07-26,1963
2016-07-25,2991
2016-07-25,2986
2016-07-25,2672
2016-07-25,2453
2016-07-25,1922
2016-07-25,7019
2016-07-25,2580
2016-07-25,2035
2016-07-25,1718
2016-07-25,1571
2016-07-22,2871
2016-07-22,3833
2016-07-22,3412
2016-07-22,1937
2016-07-22,1491
2016-07-21,2908
2016-07-21,2671
2016-07-21,8285
2016-07-21,1606
2016-07-20,1554
2016-07-20,1885
2016-07-20,2103
2016-07-20,1348
2016-07-20,2481
2016-07-20,1812
2016-07-19,2075
2016-07-19,2419
2016-07-19,12773
2016-07-19,1673
2016-07-19,2319
2016-07-19,11298
2016-07-19,1653
2016-07-19,3224
2016-07-19,1822
2016-07-18,1959
2016-07-18,1678
2016-07-15,2380
2016-07-15,1782
2016-07-15,2557
2016-07-15,2573
2016-07-15,1275
2016-07-15,1370
2016-07-15,6530
2016-07-14,4127
2016-07-14,3457
2016-07-14,2083
2016-07-14,1395
2016-07-14,1424
2016-07-14,2693
2016-07-13,2116
2016-07-13,3642
2016-07-13,1595
2016-07-13,1423
2016-07-13,3240
2016-07-13,1352
2016-07-13,1609
2016-07-13,10564
2016-07-13,1684
2016-07-13,1894
2016-07-13,1395
2016-07-13,1637
2016-07-12,1842
2016-07-12,1829
2016-07-12,2949
2016-07-11,1648
2016-07-11,3138
2016-07-11,3690
2016-07-11,1987
2016-07-08,1906
2016-07-08,2491
2016-07-08,2171
2016-07-08,2097
2016-07-08,2399
2016-07-08,3212
2016-07-07,7655
2016-07-07,3158
2016-07-07,3050
2016-07-07,2254
2016-07-07,11304
2016-07-07,1828
2016-07-07,1890
2016-07-06,1853
2016-07-06,3112
2016-07-06,3667
2016-07-06,9609
2016-07-06,2990
2016-07-06,3593
2016-07-06,1685
2016-07-06,11002
2016-07-06,1986
2016-07-06,2209
2016-07-05,1897
2016-07-05,1395
2016-07-05,2286
2016-07-05,1618
2016-07-05,2054
2016-07-05,1996
2016-07-04,6497
2016-07-04,1987
2016-07-04,3314
2016-07-04,3631
2016-07-04,3176
2016-07-04,2209
2016-07-04,2714
2016-07-04,2015
2016-07-04,11540
2016-07-04,4359
2016-07-04,1878
2016-07-04,1889
2016-07-01,4448
2016-07-01,8720
2016-07-01,3135
2016-07-01,2868
2016-07-01,9272
2016-07-01,2027
2016-06-30,2732
2016-06-30,3285
2016-06-30,14417
2016-06-30,3352
2016-06-30,1784
2016-06-30,2266
2016-06-30,2364
2016-06-30,1488
2016-06-30,7045
2016-06-30,2203
2016-06-30,4249
2016-06-30,2495
2016-06-30,1682
2016-06-30,1803
2016-06-29,2349
2016-06-29,7188
2016-06-29,2201
2016-06-29,5761
2016-06-29,1134
2016-06-29,1643
2016-06-29,1628
2016-06-28,3102
2016-06-28,1990
2016-06-28,1740
2016-06-28,2199
2016-06-28,1058
2016-06-28,3307
2016-06-27,1663
2016-06-27,2754
2016-06-27,2184
2016-06-27,1760
2016-06-27,1727
2016-06-27,2989
2016-06-27,1237
2016-06-24,4146
2016-06-24,2429
2016-06-24,1423
2016-06-24,1786
2016-06-24,1838
2016-06-23,1860
2016-06-23,3092
2016-06-23,2823
2016-06-23,2775
2016-06-23,4776
2016-06-23,1869
2016-06-23,3986
2016-06-23,1753
2016-06-23,6854
2016-06-23,1358
2016-06-22,2738
2016-06-22,2825
2016-06-22,1889
2016-06-22,2650
2016-06-22,9082
2016-06-22,9565
2016-06-22,2043
2016-06-22,1503
2016-06-22,2596
2016-06-22,2051
2016-06-22,8444
2016-06-22,8073
2016-06-22,1335
2016-06-22,3829
2016-06-21,1568
2016-06-21,2007
2016-06-21,1803
2016-06-21,4082
2016-06-21,2533
2016-06-21,1644
2016-06-21,1670
2016-06-21,1503
2016-06-21,1791
2016-06-21,1368
2016-06-21,1577
2016-06-20,3264
2016-06-20,7590
2016-06-20,2280
2016-06-20,5818
2016-06-20,2685
2016-06-20,2145
2016-06-20,2153
2016-06-20,1474
2016-06-20,1373
2016-06-20,1395
2016-06-20,1308
2016-06-20,1401
2016-06-20,1629
2016-06-20,1147
2016-06-17,3084
2016-06-17,3230
2016-06-17,2192
2016-06-17,2024
2016-06-17,9234
2016-06-17,1634
2016-06-17,1722
2016-06-17,1830
2016-06-17,1851
2016-06-17,1731
2016-06-17,2223
2016-06-17,2015
2016-06-17,1989
2016-06-17,3054
2016-06-17,1579
2016-06-16,2984
2016-06-16,2618
2016-06-16,2883
2016-06-16,1741
2016-06-16,1745
2016-06-16,2863
2016-06-16,1837
2016-06-16,1684
2016-06-16,1463
2016-06-16,1787
2016-06-16,1770
2016-06-16,1126
2016-06-15,1857
2016-06-15,1767
2016-06-15,2523
2016-06-15,1838
2016-06-15,1390
2016-06-15,1412
2016-06-15,1447
2016-06-15,2790
2016-06-15,1724
2016-06-15,2138
2016-06-15,1922
2016-06-15,1756
2016-06-15,3022
2016-06-15,1920
2016-06-14,3342
2016-06-14,1810
2016-06-14,2526
2016-06-14,1999
2016-06-14,2461
2016-06-14,2003
2016-06-14,1651
2016-06-14,2209
2016-06-14,1610
2016-06-14,1587
2016-06-14,1895
2016-06-14,4824
2016-06-14,1811
2016-06-14,1780
2016-06-13,3090
2016-06-13,2559
2016-06-13,1723
2016-06-13,1697
2016-06-13,1644
2016-06-13,1852
2016-06-13,1619
2016-06-13,1928
2016-06-13,1973
2016-06-13,1628
2016-06-13,1565
2016-06-13,1405
2016-06-10,2032
2016-06-10,2098
2016-06-10,2221
2016-06-10,1900
2016-06-10,2106
2016-06-10,3680
2016-06-10,1913
2016-06-10,2847
2016-06-10,3041
2016-06-10,3050
2016-06-10,1819
2016-06-09,5949
2016-06-09,1976
2016-06-09,3153
2016-06-09,1599
2016-06-09,1680
2016-06-09,1347
2016-06-09,1368
2016-06-08,4575
2016-06-08,2764
2016-06-08,1475
2016-06-08,2170
2016-06-08,2988
2016-06-08,3476
2016-06-08,1886
2016-06-08,3181
2016-06-08,2576
2016-06-08,1632
2016-06-08,1634
2016-06-07,1707
2016-06-07,1394
2016-06-07,3030
2016-06-07,1992
2016-06-07,2201
2016-06-07,2768
2016-06-07,1599
2016-06-07,2791
2016-06-07,6732
2016-06-07,1402
2016-06-07,1418
2016-06-07,3012
2016-06-07,8226
2016-06-03,2847
2016-06-03,2543
2016-06-02,3993
2016-06-02,4451
2016-06-02,12385
2016-06-02,2806
2016-06-02,10206
2016-06-02,3691
2016-06-02,1966
2016-06-02,2181
2016-06-02,3798
2016-06-02,8486
2016-06-02,4540
2016-06-01,6790
2016-06-01,7612
2016-06-01,3158
2016-06-01,2423
2016-06-01,9955
2016-06-01,8224
2016-06-01,3881
2016-06-01,3653
2016-06-01,1705
2016-06-01,1689
2016-06-01,1807
2016-06-01,1618
2016-06-01,2841
2016-06-01,3220
2016-06-01,2351
2016-05-31,2718
2016-05-31,3453
2016-05-31,9640
2016-05-31,2137
2016-05-31,3430
2016-05-31,3146
2016-05-31,3015
2016-05-30,2963
2016-05-30,4018
2016-05-30,2204
2016-05-30,2584
2016-05-30,3151
2016-05-30,1848
2016-05-30,1656
2016-05-30,2930
2016-05-27,4697
2016-05-27,8312
2016-05-27,2962
2016-05-27,3316
2016-05-27,2694
2016-05-27,2948
2016-05-27,2531
2016-05-27,4538
2016-05-27,4281
2016-05-26,4011
2016-05-26,2835
2016-05-26,2541
2016-05-26,1777
2016-05-26,1977
2016-05-26,8950
2016-05-25,1927
2016-05-25,2193
2016-05-25,2816
2016-05-25,3257
2016-05-25,12678
2016-05-25,2284
2016-05-25,7015
2016-05-25,1799
2016-05-24,2675
2016-05-24,3275
2016-05-24,2960
2016-05-24,2171
2016-05-24,2776
2016-05-24,1977
2016-05-23,2356
2016-05-23,2989
2016-05-23,2344
2016-05-23,4173
2016-05-23,2629
2016-05-23,3415
2016-05-23,2646
2016-05-23,3190
2016-05-23,1785
2016-05-23,3482
2016-05-20,2730
2016-05-20,2740
2016-05-20,3025
2016-05-20,2195
2016-05-20,2673
2016-05-20,6789
2016-05-20,2265
2016-05-20,2699
2016-05-20,2719
2016-05-20,2736
2016-05-20,2698
2016-05-19,2008
2016-05-19,3581
2016-05-19,1759
2016-05-19,2436
2016-05-19,2041
2016-05-19,3517
2016-05-19,4391
2016-05-19,7541
2016-05-18,2489
2016-05-18,2307
2016-05-18,2224
2016-05-18,1781
2016-05-18,1904
2016-05-18,2921
2016-05-18,2891
2016-05-18,2468
2016-05-18,3532
2016-05-18,2428
2016-05-17,2707
2016-05-17,3433
2016-05-17,1924
2016-05-17,1732
2016-05-17,1717
2016-05-17,3286
2016-05-17,1916
2016-05-17,2168
2016-05-17,1743
2016-05-17,16080
2016-05-17,3484
2016-05-17,9930
2016-05-17,8836
2016-05-17,3882
2016-05-17,8153
2016-05-17,2216
2016-05-17,2776
2016-05-17,2155
2016-05-17,2555
2016-05-17,7331
2016-05-16,1893
2016-05-16,1612
2016-05-16,1377
2016-05-16,2410
2016-05-13,3422
2016-05-13,3644
2016-05-13,2214
2016-05-13,3237
2016-05-13,2938
2016-05-13,2121
2016-05-13,7413
2016-05-13,2191
2016-05-13,4087
2016-05-13,1760
2016-05-12,2944
2016-05-12,2823
2016-05-12,2360
2016-05-12,2869
2016-05-12,2250
2016-05-12,1972
2016-05-12,1593
2016-05-12,1890
2016-05-11,2673
2016-05-11,1883
2016-05-11,2173
2016-05-11,1886
2016-05-11,2987
2016-05-11,2643
2016-05-11,3135
2016-05-11,1574
2016-05-10,1755
2016-05-10,1883
2016-05-10,3052
2016-05-10,2142
2016-05-10,9744
2016-05-10,3027
2016-05-10,4808
2016-05-10,3271
2016-05-10,3364
2016-05-10,2599
2016-05-09,2177
2016-05-09,2455
2016-05-09,3182
2016-05-09,2557
2016-05-04,3269
2016-05-04,4128
2016-05-04,2801
2016-05-04,2558
2016-05-04,2926
2016-05-04,8452
2016-05-04,3620
2016-05-04,4398
2016-05-04,3110
2016-05-04,2703
2016-05-04,3098
2016-05-04,2521
2016-05-04,2592
2016-05-04,1949
2016-05-04,2127
2016-05-03,3396
2016-05-03,5658
2016-05-03,4906
2016-05-03,3846
2016-05-03,2114
2016-05-03,2151
2016-05-03,2307
2016-05-02,3069
2016-05-02,4436
2016-05-02,4405
2016-05-02,2859
2016-05-02,10867
2016-05-02,3367
2016-05-02,1799
2016-05-02,3270
2016-05-02,1973
2016-05-02,2058
2016-05-02,3104
2016-04-29,2805
2016-04-29,2675
2016-04-29,2536
2016-04-29,2242
2016-04-29,2333
2016-04-29,2012
2016-04-29,2293
2016-04-29,3478
2016-04-29,1834
2016-04-28,3176
2016-04-28,4760
2016-04-28,2743
2016-04-28,3189
2016-04-27,2739
2016-04-27,2131
2016-04-27,1811
2016-04-27,2487
2016-04-27,2894
2016-04-27,3299
2016-04-27,2880
2016-04-27,1904
2016-04-26,3465
2016-04-26,2790
2016-04-26,11061
2016-04-26,4524
2016-04-26,2618
2016-04-25,3022
2016-04-25,3008
2016-04-25,1922
2016-04-25,2045
2016-04-25,2197
2016-04-25,3019
2016-04-25,1908
2016-04-25,7663
2016-04-25,2577
2016-04-25,1423
2016-04-25,1883
2016-04-25,2119
2016-04-22,3271
2016-04-22,3490
2016-04-22,4340
2016-04-22,2791
2016-04-22,3179
2016-04-21,2336
2016-04-21,5838
2016-04-20,2738
2016-04-20,2863
2016-04-20,2454
2016-04-20,2390
2016-04-20,2221
2016-04-19,4440
2016-04-19,3453
2016-04-19,2677
2016-04-19,3931
2016-04-19,2738
2016-04-19,3787
2016-04-19,2559
2016-04-19,2927
2016-04-18,4417
2016-04-18,4347
2016-04-18,4426
2016-04-18,4266
2016-04-18,6962
2016-04-18,2712
2016-04-18,2742
2016-04-18,2686
2016-04-18,2962
2016-04-18,3386
2016-04-18,3381
2016-04-15,5517
2016-04-15,2738
2016-04-15,2889
2016-04-15,3059
2016-04-15,3025
2016-04-15,2953
2016-04-15,3526
2016-04-15,3653
2016-04-14,2867
2016-04-14,3992
2016-04-14,3024
2016-04-14,2838
2016-04-14,2804
2016-04-14,2919
2016-04-14,2776
2016-04-14,2790
2016-04-14,3573
2016-04-14,3666
2016-04-12,3140
2016-04-12,3477
2016-04-12,9123
2016-04-12,3379
2016-04-12,3093
2016-04-12,2982
2016-04-12,4864
2016-04-12,2693
2016-04-11,3340
2016-04-11,3066
2016-04-11,2807
2016-04-11,3964
2016-04-11,2828
2016-04-11,4006
2016-04-11,3007
2016-04-11,2936
2016-04-11,9327
2016-04-11,2665
2016-04-11,3287
2016-04-11,2562
2016-04-08,5516
2016-04-08,2678
2016-04-08,6078
2016-04-08,3137
2016-04-08,3215
2016-04-08,7358
2016-04-08,3815
2016-04-08,2584
2016-04-08,2518
2016-04-08,2567
2016-04-07,4243
2016-04-07,2364
2016-04-07,3890
2016-04-07,2614
2016-04-07,7103
2016-04-07,3103
2016-04-07,3062
2016-04-07,3197
2016-04-07,3591
2016-04-07,2118
2016-04-07,2702
2016-04-07,2639
2016-04-06,14916
2016-04-06,2647
2016-04-06,3227
2016-04-06,2749
2016-04-06,2635
2016-04-06,3269
2016-04-06,4395
2016-04-06,3537
2016-04-06,3646
2016-04-06,3399
2016-04-06,3687
2016-04-06,3503
2016-04-06,3136
2016-04-06,3209
2016-04-06,3981
2016-04-06,7201
2016-04-06,3088
2016-04-06,3527
2016-04-05,2347
2016-04-05,3168
2016-04-05,4236
2016-04-04,6746
2016-04-04,4838
2016-04-04,3211
2016-04-04,4000
2016-04-04,4202
2016-04-04,9735
2016-04-04,3333
2016-04-04,2865
2016-04-04,3408
2016-04-04,6843
2016-04-01,3211
2016-04-01,7370
2016-04-01,4071
2016-04-01,3331
2016-04-01,7421
2016-04-01,3914
2016-04-01,3706
2016-04-01,3587
2016-03-31,2751
2016-03-31,2923
2016-03-31,2823
2016-03-31,3437
2016-03-30,2705
2016-03-30,3701
2016-03-30,3268
2016-03-30,5008
2016-03-30,2820
2016-03-30,3409
2016-03-30,3283
2016-03-30,2636
2016-03-30,2178
